The Cask of Amontillado,Edgar Allan Poe,20,1846,"['classics', 'short-stories', 'horror', 'fiction', 'academic', 'school', 'gothic', 'mystery', 'literature', 'academic', 'read-for-school', 'literature', '19th-century']",65160,4.09,http://www.goodreads.com/book/show/261240.The_Cask_of_Amontillado
Henry V,William Shakespeare,294,1600,"['classics', 'plays', 'drama', 'fiction', 'historical', 'historical-fiction', 'plays', 'theatre', 'literature', 'poetry', 'academic', 'school', 'historical']",43845,3.87,http://www.goodreads.com/book/show/37526.Henry_V
Coinman: An Untold Conspiracy,Pawan Mishra,230,2015,"['humor', 'asian-literature', 'indian-literature', 'literary-fiction', 'fiction', 'humor', 'comedy', 'cultural', 'india', 'thriller', 'adult-fiction', 'contemporary']",259,3.88,http://www.goodreads.com/book/show/27431418-coinman
Tales from the Shadowhunter Academy,Cassandra Clare,655,2016,"['fantasy', 'young-adult', 'fantasy', 'urban-fantasy', 'fantasy', 'paranormal', 'short-stories', 'romance', 'young-adult', 'young-adult-fantasy', 'fiction', 'paranormal', 'vampires', 'audiobook']",51533,4.37,http://www.goodreads.com/book/show/28954137-tales-from-the-shadowhunter-academy
Mortal Engines,Philip Reeve,326,2001,"['fantasy', 'young-adult', 'science-fiction', 'steampunk', 'science-fiction', 'fiction', 'science-fiction', 'dystopia', 'adventure', 'audiobook', 'apocalyptic', 'post-apocalyptic', 'young-adult', 'teen']",54217,3.77,http://www.goodreads.com/book/show/287861.Mortal_Engines
1Q84 #1-2,Haruki Murakami,628,2009,"['fiction', 'fantasy', 'cultural', 'japan', 'asian-literature', 'japanese-literature', 'magical-realism', 'contemporary', 'novels', 'science-fiction', 'cultural', 'asia', 'science-fiction', 'dystopia']",19757,4.09,http://www.goodreads.com/book/show/12254379-1q84-1-2
The Evening Tide,Jeremy Forsyth,97,2017,"['fantasy', 'fantasy', 'magic']",97,4.11,http://www.goodreads.com/book/show/35164507-the-evening-tide
A Newborn Business: Esports,Zoltan Andrejkovics,101,2018,"['games', 'gaming', 'business', 'non-fiction', 'sports', 'sports', 'sports-and-games', 'games', 'games', 'video-games']",62,4.42,http://www.goodreads.com/book/show/42270550-a-newborn-business
Percy Jackson and the Sword of Hades,Rick Riordan,196,2009,"['fantasy', 'young-adult', 'fantasy', 'mythology', 'fiction', 'short-stories', 'adventure', 'childrens', 'middle-grade', 'mythology', 'greek-mythology', 'childrens', 'novella']",21880,4.3,http://www.goodreads.com/book/show/4837112-percy-jackson-and-the-sword-of-hades
Czas pogardy,Andrzej Sapkowski,319,1995,"['fantasy', 'fiction', 'audiobook', 'european-literature', 'polish-literature', 'fantasy', 'high-fantasy', 'adventure', 'fantasy', 'magic', 'fantasy', 'epic-fantasy', 'adult', 'science-fiction-fantasy']",82147,4.19,http://www.goodreads.com/book/show/68453.Czas_pogardy
Gregor and the Curse of the Warmbloods,Suzanne Collins,358,2005,"['fantasy', 'young-adult', 'fiction', 'childrens', 'middle-grade', 'adventure', 'childrens', 'childrens', 'juvenile', 'audiobook', 'science-fiction-fantasy', 'young-adult', 'young-adult-fantasy']",42123,4.22,http://www.goodreads.com/book/show/385706.Gregor_and_the_Curse_of_the_Warmbloods
The Guard,Kiera Cass,64,2014,"['young-adult', 'romance', 'science-fiction', 'dystopia', 'fantasy', 'novella', 'short-stories', 'fiction', 'science-fiction', 'womens-fiction', 'chick-lit', 'young-adult', 'teen']",46837,3.75,http://www.goodreads.com/book/show/18170039-the-guard
From Here to Eternity,James  Jones,816,1951,"['fiction', 'classics', 'historical', 'historical-fiction', 'war', 'war', 'world-war-ii', 'literature', 'war', 'military-fiction', 'novels', 'literature', 'american', 'historical']",16531,4.08,http://www.goodreads.com/book/show/116114.From_Here_to_Eternity
Flashman,George MacDonald Fraser,323,1969,"['historical', 'historical-fiction', 'fiction', 'humor', 'historical', 'adventure', 'humor', 'comedy', 'war', 'classics', 'cultural', 'india', 'european-literature', 'british-literature']",12471,4.06,http://www.goodreads.com/book/show/142458.Flashman
The Field Guide,Tony DiTerlizzi,114,2003,"['fantasy', 'childrens', 'childrens', 'middle-grade', 'fiction', 'young-adult', 'adventure', 'fantasy', 'magic', 'childrens', 'juvenile', 'fantasy', 'urban-fantasy', 'paranormal', 'fairies']",80421,3.9,http://www.goodreads.com/book/show/444304.The_Field_Guide
The Cement Garden,Ian McEwan,144,1978,"['fiction', 'contemporary', 'novels', 'european-literature', 'british-literature', 'literary-fiction', 'literature', 'adult', 'drama', 'literature', '20th-century', 'adult-fiction']",30146,3.5,http://www.goodreads.com/book/show/9957.The_Cement_Garden
A Reliable Wife,Robert Goolrick,291,2009,"['fiction', 'historical', 'historical-fiction', 'mystery', 'historical', 'romance', 'book-club', 'adult', 'adult-fiction', 'suspense', 'philosophy', 'deception']",76364,3.27,http://www.goodreads.com/book/show/4929705-a-reliable-wife
When Rabbit Howls,Truddi Chase,400,1987,"['non-fiction', 'psychology', 'autobiography', 'memoir', 'biography', 'mental-health', 'mental-illness', 'health', 'mental-health', 'biography', 'autobiography', 'biography-memoir', 'crime', 'true-crime', 'sociology', 'abuse']",16049,4.04,http://www.goodreads.com/book/show/760941.When_Rabbit_Howls
Destined,Aprilynne Pike,307,2012,"['fantasy', 'young-adult', 'romance', 'fantasy', 'paranormal', 'paranormal', 'fairies', 'fairies', 'fae', 'fantasy', 'magic', 'fiction', 'romance', 'paranormal-romance', 'fantasy', 'urban-fantasy']",22605,4.18,http://www.goodreads.com/book/show/12846479-destined
The Boys from Brazil,Ira Levin,312,1976,"['fiction', 'thriller', 'mystery', 'suspense', 'horror', 'science-fiction', 'drama', 'historical', 'historical-fiction', 'mystery', 'crime', 'novels']",38059,4.05,http://www.goodreads.com/book/show/99894.The_Boys_from_Brazil
In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,302,2000,"['non-fiction', 'history', 'adventure', 'historical', 'adventure', 'survival', 'north-american-history', 'american-history', 'audiobook', 'biography', 'adventure', 'maritime', 'adult']",95249,4.1,http://www.goodreads.com/book/show/17780.In_the_Heart_of_the_Sea
Gris Ange 2014,Lucio Agustine Rosenkreutz Crăciunescu,170,2014,[''],10,5.0,http://www.goodreads.com/book/show/37800210-gris-ange-2014
The Tower of Nero,Rick Riordan,410,2020,"['fantasy', 'fantasy', 'mythology', 'young-adult', 'childrens', 'middle-grade', 'fiction', 'adventure', 'lgbt', 'audiobook', 'fantasy', 'urban-fantasy', 'mythology', 'greek-mythology']",24216,4.54,http://www.goodreads.com/book/show/48717744-the-tower-of-nero
Strangers,Dean Koontz,704,1986,"['horror', 'fiction', 'thriller', 'suspense', 'mystery', 'science-fiction', 'fantasy', 'thriller', 'mystery-thriller', 'fantasy', 'paranormal', 'fantasy', 'supernatural']",42927,4.01,http://www.goodreads.com/book/show/15676.Strangers
While It Lasts,Abbi Glines,304,2012,"['romance', 'new-adult', 'contemporary', 'young-adult', 'romance', 'contemporary-romance', 'academic', 'college', 'womens-fiction', 'chick-lit', 'sports', 'sports', 'fiction', 'love']",55815,4.23,http://www.goodreads.com/book/show/13496738-while-it-lasts
Price of a Kiss,Linda Kage,373,2013,"['new-adult', 'romance', 'contemporary', 'academic', 'college', 'romance', 'contemporary-romance', 'humor', 'sociology', 'abuse', 'womens-fiction', 'chick-lit', 'young-adult', 'adult-fiction', 'erotica']",31329,4.07,http://www.goodreads.com/book/show/17833099-price-of-a-kiss
The Daughter Of Kurdland: A Life Dedicated to Humankind,Widad Akreyi,310,2019,"['history', 'autobiography', 'memoir']",53,4.74,http://www.goodreads.com/book/show/55506538-the-daughter-of-kurdland
Fractured,Teri Terry,421,2013,"['science-fiction', 'dystopia', 'young-adult', 'science-fiction', 'fiction', 'fantasy', 'romance', 'mystery', 'thriller', 'young-adult', 'teen', 'action']",14506,4.14,http://www.goodreads.com/book/show/13490543-fractured
Lexicon,Max Barry,390,2013,"['fiction', 'science-fiction', 'thriller', 'fantasy', 'mystery', 'science-fiction-fantasy', 'audiobook', 'adult', 'adult-fiction', 'science-fiction', 'dystopia']",36145,3.91,http://www.goodreads.com/book/show/16158596-lexicon
The 100,Kass Morgan,323,2013,"['young-adult', 'science-fiction', 'dystopia', 'science-fiction', 'romance', 'fiction', 'fantasy', 'apocalyptic', 'post-apocalyptic', 'audiobook', 'adventure', 'space']",57072,3.58,http://www.goodreads.com/book/show/17332969-the-100
Introducing Chomsky,John Maher,176,1993,"['philosophy', 'politics', 'humanities', 'language', 'non-fiction', 'science', 'biography', 'sequential-art', 'comics', 'humanities', 'linguistics', 'psychology', 'history']",485,3.67,http://www.goodreads.com/book/show/1218052.Introducing_Chomsky
Sorceress of Darshiva,David Eddings,371,1989,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'young-adult', 'science-fiction-fantasy', 'childrens', 'adventure', 'fantasy', 'high-fantasy', 'childrens', 'middle-grade', 'fantasy', 'magic']",47667,4.06,http://www.goodreads.com/book/show/371787.Sorceress_of_Darshiva
Deeper Than Midnight,Lara Adrian,398,2011,"['romance', 'paranormal-romance', 'fantasy', 'paranormal', 'paranormal', 'vampires', 'romance', 'fantasy', 'fantasy', 'urban-fantasy', 'adult', 'fiction', 'contemporary', 'fantasy', 'supernatural']",20461,4.29,http://www.goodreads.com/book/show/8150317-deeper-than-midnight
Dinner with a Vampire,Abigail Gibbs,549,2012,"['paranormal', 'vampires', 'fantasy', 'fantasy', 'paranormal', 'romance', 'young-adult', 'romance', 'paranormal-romance', 'fiction', 'new-adult', 'fantasy', 'urban-fantasy', 'fantasy', 'supernatural']",10119,3.76,http://www.goodreads.com/book/show/15998621-dinner-with-a-vampire
"Immortal Matchmakers, Inc.",Mimi Jean Pamfiloff,306,2015,"['fantasy', 'paranormal', 'romance', 'paranormal-romance', 'romance', 'fantasy', 'fantasy', 'mythology', 'paranormal', 'vampires', 'fantasy', 'urban-fantasy', 'paranormal', 'demons', 'humor', 'fiction']",3408,3.93,http://www.goodreads.com/book/show/26146630-immortal-matchmakers-inc
Apology,Plato,127,399,"['philosophy', 'classics', 'non-fiction', 'history', 'politics', 'academic', 'school', 'literature', 'ancient', 'cultural', 'greece', 'history', 'ancient-history', 'literature']",39556,4.2,http://www.goodreads.com/book/show/73945.Apology
Coeur pourri de laine (DF),Lucio Agustine Rosenkreutz Crăciunescu,120,2016,[''],11,4.82,http://www.goodreads.com/book/show/37757861-coeur-pourri-de-laine
Seven Up,Janet Evanovich,337,2001,"['mystery', 'fiction', 'humor', 'womens-fiction', 'chick-lit', 'romance', 'mystery', 'crime', 'humor', 'comedy', 'thriller', 'mystery-thriller', 'contemporary', 'adult']",120288,4.13,http://www.goodreads.com/book/show/6424.Seven_Up
Skeleton Crew,Stephen King,612,1985,"['horror', 'short-stories', 'fiction', 'fantasy', 'thriller', 'anthologies', 'fantasy', 'supernatural', 'science-fiction', 'suspense', 'anthologies', 'collections']",111696,3.96,http://www.goodreads.com/book/show/13440.Skeleton_Crew
Armor,John Steakley,426,1984,"['science-fiction', 'fiction', 'war', 'military-fiction', 'war', 'fantasy', 'science-fiction', 'military-science-fiction', 'science-fiction-fantasy', 'space', 'space-opera', 'action', 'audiobook']",17230,4.12,http://www.goodreads.com/book/show/102327.Armor
Summer Sisters,Judy Blume,416,1998,"['fiction', 'womens-fiction', 'chick-lit', 'young-adult', 'romance', 'young-adult', 'coming-of-age', 'contemporary', 'adult', 'adult-fiction', 'realistic-fiction', 'womens-fiction']",91191,3.85,http://www.goodreads.com/book/show/22695.Summer_Sisters
Play,Kylie Scott,294,2014,"['romance', 'new-adult', 'romance', 'contemporary-romance', 'contemporary', 'music', 'humor', 'adult', 'adult-fiction', 'erotica', 'music', 'musicians', 'fiction']",52191,4.29,http://www.goodreads.com/book/show/19095025-play
Another Country,James Baldwin,448,1962,"['fiction', 'classics', 'lgbt', 'cultural', 'african-american', 'glbt', 'queer', 'novels', 'race', 'literature', 'american', 'literature', 'literature', '20th-century']",17584,4.3,http://www.goodreads.com/book/show/38474.Another_Country
From Brexit to Brazil,John Richard Spencer,128,2019,"['drama', 'contemporary', 'epic', 'fiction', 'novels']",526,4.29,http://www.goodreads.com/book/show/50905836-from-brexit-to-brazil
رحلتي من الشك إلى الإيمان,مصطفى محمود,127,1970,"['religion', 'non-fiction', 'philosophy', 'religion', 'islam', 'biography', 'religion', 'atheism', 'spirituality', 'northern-africa', 'egypt', 'self-help', 'literature']",21971,3.99,http://www.goodreads.com/book/show/3338544
Das geheimnis der blumen (DEU),Mykhaella Caponi,227,2017,[''],9,5.0,http://www.goodreads.com/book/show/37794574-das-geheimnis-der-blumen
Three to Get Deadly,Janet Evanovich,321,1997,"['mystery', 'fiction', 'humor', 'womens-fiction', 'chick-lit', 'romance', 'mystery', 'crime', 'thriller', 'mystery-thriller', 'humor', 'comedy', 'adult', 'contemporary']",141090,4.14,http://www.goodreads.com/book/show/6854.Three_to_Get_Deadly
The King of Torts,John Grisham,276,2003,"['fiction', 'mystery', 'thriller', 'thriller', 'legal-thriller', 'mystery', 'crime', 'suspense', 'thriller', 'mystery-thriller', 'law', 'novels', 'drama']",79694,3.7,http://www.goodreads.com/book/show/5356.The_King_of_Torts
The Tenth Circle,Jodi Picoult,416,2006,"['fiction', 'contemporary', 'womens-fiction', 'chick-lit', 'adult-fiction', 'adult', 'drama', 'mystery', 'realistic-fiction', 'novels', 'young-adult']",122883,3.51,http://www.goodreads.com/book/show/10909.The_Tenth_Circle
Guardians of the West,David Eddings,438,1987,"['fantasy', 'fiction', 'fantasy', 'epic-fantasy', 'young-adult', 'science-fiction-fantasy', 'adventure', 'fantasy', 'high-fantasy', 'childrens', 'childrens', 'middle-grade', 'fantasy', 'magic']",54052,4.06,http://www.goodreads.com/book/show/673657.Guardians_of_the_West
Sleepers,Lorenzo Carcaterra,399,1995,"['fiction', 'mystery', 'crime', 'crime', 'true-crime', 'thriller', 'mystery', 'thriller', 'mystery-thriller', 'sociology', 'abuse', 'new-york', 'drama', 'suspense']",13734,4.23,http://www.goodreads.com/book/show/292740.Sleepers
The Archer's Tale,Bernard Cornwell,400,2000,"['historical', 'historical-fiction', 'fiction', 'historical', 'fantasy', 'historical', 'medieval', 'adventure', 'war', 'european-literature', 'british-literature', 'audiobook', 'literature', '14th-century']",27246,4.13,http://www.goodreads.com/book/show/68531.The_Archer_s_Tale
The Life and Times of the Thunderbolt Kid,Bill Bryson,288,2006,"['non-fiction', 'autobiography', 'memoir', 'humor', 'biography', 'biography', 'autobiography', 'history', 'audiobook', 'biography-memoir', 'travel', 'humor', 'comedy']",63262,3.9,http://www.goodreads.com/book/show/10538.The_Life_and_Times_of_the_Thunderbolt_Kid
Tractatus Logico-Philosophicus,Ludwig Wittgenstein,142,1921,"['philosophy', 'non-fiction', 'philosophy', 'logic', 'classics', 'humanities', 'language', 'humanities', 'linguistics', 'european-literature', 'german-literature', 'literature', '20th-century', 'science', 'philosophy', 'theory']",16909,4.07,http://www.goodreads.com/book/show/12075.Tractatus_Logico_Philosophicus
The Last Sin Eater,Francine Rivers,332,1998,"['christian-fiction', 'fiction', 'christian', 'historical', 'historical-fiction', 'historical', 'novels', 'adult', 'adult-fiction', 'inspirational', 'religion']",27356,4.1,http://www.goodreads.com/book/show/95622.The_Last_Sin_Eater
Cut & Run,Madeleine Urban,376,2008,"['romance', 'm-m-romance', 'romance', 'mystery', 'contemporary', 'lgbt', 'mystery', 'crime', 'suspense', 'thriller', 'lgbt', 'gay', 'romance', 'romantic-suspense']",25683,4.11,http://www.goodreads.com/book/show/5199022-cut-run
When It Rains,Lisa De Jong,337,2013,"['romance', 'new-adult', 'contemporary', 'sociology', 'abuse', 'romance', 'contemporary-romance', 'young-adult', 'academic', 'college', 'drama', 'womens-fiction', 'chick-lit', 'love']",17024,4.24,http://www.goodreads.com/book/show/17833493-when-it-rains
"The Border Trilogy: All the Pretty Horses, The Crossing, Cities of the Plain",Cormac McCarthy,1040,1994,"['fiction', 'westerns', 'literature', 'novels', 'historical', 'historical-fiction', 'literature', 'american', 'classics', 'literary-fiction', 'american', 'american-fiction', 'contemporary']",5749,4.44,http://www.goodreads.com/book/show/6163.The_Border_Trilogy
Dreams from My Father: A Story of Race and Inheritance,Barack Obama,453,1995,"['non-fiction', 'biography', 'autobiography', 'memoir', 'politics', 'biography', 'autobiography', 'biography-memoir', 'history', 'audiobook', 'race', 'cultural', 'african-american']",208498,3.91,http://www.goodreads.com/book/show/88061.Dreams_from_My_Father
